,SeriesID,Year,Period,Month,Date,3-Month % Change,PPI/CPI
559,CPI_Motor_Vehicles,2018,M01,January,01-01-2018,1.4,99.521
560,CPI_Motor_Vehicles,2017,M12,December,12-01-2017,1.3,98.876
561,CPI_Motor_Vehicles,2017,M11,November,11-01-2017,0.3,98.5
562,CPI_Motor_Vehicles,2017,M10,October,10-01-2017,-0.2,98.164
563,CPI_Motor_Vehicles,2017,M09,September,09-01-2017,-1.3,97.634
564,CPI_Motor_Vehicles,2017,M08,August,08-01-2017,-1.1,98.237
565,CPI_Motor_Vehicles,2017,M07,July,07-01-2017,-1.0,98.361
566,CPI_Motor_Vehicles,2017,M06,June,06-01-2017,-0.5,98.885
567,CPI_Motor_Vehicles,2017,M05,May,05-01-2017,-0.2,99.296
568,CPI_Motor_Vehicles,2017,M04,April,04-01-2017,0.1,99.352
569,CPI_Motor_Vehicles,2017,M03,March,03-01-2017,0.1,99.384
570,CPI_Motor_Vehicles,2017,M02,February,02-01-2017,0.1,99.464
571,CPI_Motor_Vehicles,2017,M01,January,01-01-2017,-0.7,99.269
572,CPI_Motor_Vehicles,2016,M12,December,12-01-2016,-1.2,99.249
573,CPI_Motor_Vehicles,2016,M11,November,11-01-2016,-0.6,99.391
574,CPI_Motor_Vehicles,2016,M10,October,10-01-2016,-0.3,100.001
575,CPI_Motor_Vehicles,2016,M09,September,09-01-2016,-0.1,100.439
576,CPI_Motor_Vehicles,2016,M08,August,08-01-2016,-0.9,100.006
577,CPI_Motor_Vehicles,2016,M07,July,07-01-2016,-0.4,100.279
578,CPI_Motor_Vehicles,2016,M06,June,06-01-2016,0.2,100.516
579,CPI_Motor_Vehicles,2016,M05,May,05-01-2016,0.6,100.921
580,CPI_Motor_Vehicles,2016,M04,April,04-01-2016,0.5,100.717
581,CPI_Motor_Vehicles,2016,M03,March,03-01-2016,0.1,100.327
582,CPI_Motor_Vehicles,2016,M02,February,02-01-2016,-0.1,100.358
583,CPI_Motor_Vehicles,2016,M01,January,01-01-2016,-0.5,100.214
584,CPI_Motor_Vehicles,2015,M12,December,12-01-2015,-0.8,100.179
585,CPI_Motor_Vehicles,2015,M11,November,11-01-2015,-0.6,100.414
586,CPI_Motor_Vehicles,2015,M10,October,10-01-2015,-0.5,100.69
587,CPI_Motor_Vehicles,2015,M09,September,09-01-2015,-0.4,100.948
588,CPI_Motor_Vehicles,2015,M08,August,08-01-2015,-0.3,101.006
589,CPI_Motor_Vehicles,2015,M07,July,07-01-2015,0.2,101.232
590,CPI_Motor_Vehicles,2015,M06,June,06-01-2015,0.5,101.305
591,CPI_Motor_Vehicles,2015,M05,May,05-01-2015,0.8,101.265
592,CPI_Motor_Vehicles,2015,M04,April,04-01-2015,1.1,101.067
593,CPI_Motor_Vehicles,2015,M03,March,03-01-2015,0.3,100.784
594,CPI_Motor_Vehicles,2015,M02,February,02-01-2015,-0.4,100.458
595,CPI_Motor_Vehicles,2015,M01,January,01-01-2015,-1.1,100.008
596,CPI_Motor_Vehicles,2014,M12,December,12-01-2014,-0.6,100.468
597,CPI_Motor_Vehicles,2014,M11,November,11-01-2014,0.0,100.816
598,CPI_Motor_Vehicles,2014,M10,October,10-01-2014,0.4,101.082
599,CPI_Motor_Vehicles,2014,M09,September,09-01-2014,0.4,101.032
600,CPI_Motor_Vehicles,2014,M08,August,08-01-2014,0.1,100.832
601,CPI_Motor_Vehicles,2014,M07,July,07-01-2014,0.0,100.724
602,CPI_Motor_Vehicles,2014,M06,June,06-01-2014,-0.1,100.615
603,CPI_Motor_Vehicles,2014,M05,May,05-01-2014,-0.1,100.734
604,CPI_Motor_Vehicles,2014,M04,April,04-01-2014,-0.3,100.754
605,CPI_Motor_Vehicles,2014,M03,March,03-01-2014,-0.8,100.742
606,CPI_Motor_Vehicles,2014,M02,February,02-01-2014,-0.7,100.878
607,CPI_Motor_Vehicles,2014,M01,January,01-01-2014,-0.4,101.026
608,CPI_Motor_Vehicles,2013,M12,December,12-01-2013,0.3,101.536
609,CPI_Motor_Vehicles,2013,M11,November,11-01-2013,0.7,101.568
610,CPI_Motor_Vehicles,2013,M10,October,10-01-2013,0.7,101.469
611,CPI_Motor_Vehicles,2013,M09,September,09-01-2013,0.6,101.27
612,CPI_Motor_Vehicles,2013,M08,August,08-01-2013,0.5,100.864
613,CPI_Motor_Vehicles,2013,M07,July,07-01-2013,0.3,100.802
614,CPI_Motor_Vehicles,2013,M06,June,06-01-2013,0.1,100.647
615,CPI_Motor_Vehicles,2013,M05,May,05-01-2013,-0.4,100.41
616,CPI_Motor_Vehicles,2013,M04,April,04-01-2013,-0.4,100.471
617,CPI_Motor_Vehicles,2013,M03,March,03-01-2013,-0.2,100.558
618,CPI_Motor_Vehicles,2013,M02,February,02-01-2013,0.3,100.765
619,CPI_Motor_Vehicles,2013,M01,January,01-01-2013,0.6,100.919
620,PPI_Semiconductor_Manuf_Machinery,2023,M04,April,04-01-2023,2.9,126.174
621,PPI_Semiconductor_Manuf_Machinery,2023,M03,March,03-01-2023,2.0,124.92
622,PPI_Semiconductor_Manuf_Machinery,2023,M02,February,02-01-2023,2.7,124.92
623,PPI_Semiconductor_Manuf_Machinery,2023,M01,January,01-01-2023,0.7,122.564
624,PPI_Semiconductor_Manuf_Machinery,2022,M12,December,12-01-2022,0.5,122.47
625,PPI_Semiconductor_Manuf_Machinery,2022,M11,November,11-01-2022,-0.2,121.653
626,PPI_Semiconductor_Manuf_Machinery,2022,M10,October,10-01-2022,-0.2,121.653
627,PPI_Semiconductor_Manuf_Machinery,2022,M09,September,09-01-2022,5.9,121.855
628,PPI_Semiconductor_Manuf_Machinery,2022,M08,August,08-01-2022,5.9,121.855
629,PPI_Semiconductor_Manuf_Machinery,2022,M07,July,07-01-2022,5.9,121.855
630,PPI_Semiconductor_Manuf_Machinery,2022,M06,June,06-01-2022,0.9,115.104
631,PPI_Semiconductor_Manuf_Machinery,2022,M05,May,05-01-2022,0.9,115.104
632,PPI_Semiconductor_Manuf_Machinery,2022,M04,April,04-01-2022,0.9,115.104
633,PPI_Semiconductor_Manuf_Machinery,2022,M03,March,03-01-2022,0.2,114.023
634,PPI_Semiconductor_Manuf_Machinery,2022,M02,February,02-01-2022,0.2,114.023
635,PPI_Semiconductor_Manuf_Machinery,2022,M01,January,01-01-2022,0.2,114.023
636,PPI_Semiconductor_Manuf_Machinery,2021,M12,December,12-01-2021,0.0,113.83
637,PPI_Semiconductor_Manuf_Machinery,2021,M11,November,11-01-2021,0.0,113.83
638,PPI_Semiconductor_Manuf_Machinery,2021,M10,October,10-01-2021,0.0,113.83
639,PPI_Semiconductor_Manuf_Machinery,2021,M09,September,09-01-2021,1.0,113.83
640,PPI_Semiconductor_Manuf_Machinery,2021,M08,August,08-01-2021,0.6,113.83
641,PPI_Semiconductor_Manuf_Machinery,2021,M07,July,07-01-2021,0.6,113.83
642,PPI_Semiconductor_Manuf_Machinery,2021,M06,June,06-01-2021,-0.4,112.7
643,PPI_Semiconductor_Manuf_Machinery,2021,M05,May,05-01-2021,0.0,113.1
644,PPI_Semiconductor_Manuf_Machinery,2021,M04,April,04-01-2021,-2.0,113.1
645,PPI_Semiconductor_Manuf_Machinery,2021,M03,March,03-01-2021,-2.0,113.1
646,PPI_Semiconductor_Manuf_Machinery,2021,M02,February,02-01-2021,-2.0,113.1
647,PPI_Semiconductor_Manuf_Machinery,2021,M01,January,01-01-2021,0.0,115.4
648,PPI_Semiconductor_Manuf_Machinery,2020,M12,December,12-01-2020,0.0,115.4
649,PPI_Semiconductor_Manuf_Machinery,2020,M11,November,11-01-2020,0.0,115.4
650,PPI_Semiconductor_Manuf_Machinery,2020,M10,October,10-01-2020,1.8,115.4
651,PPI_Semiconductor_Manuf_Machinery,2020,M09,September,09-01-2020,1.8,115.4
652,PPI_Semiconductor_Manuf_Machinery,2020,M08,August,08-01-2020,1.8,115.4
653,PPI_Semiconductor_Manuf_Machinery,2020,M07,July,07-01-2020,0.0,113.4
654,PPI_Semiconductor_Manuf_Machinery,2020,M06,June,06-01-2020,0.0,113.4
655,PPI_Semiconductor_Manuf_Machinery,2020,M05,May,05-01-2020,1.0,113.4
656,PPI_Semiconductor_Manuf_Machinery,2020,M04,April,04-01-2020,1.0,113.4
657,PPI_Semiconductor_Manuf_Machinery,2020,M03,March,03-01-2020,1.0,113.4
658,PPI_Semiconductor_Manuf_Machinery,2020,M02,February,02-01-2020,0.0,112.3
659,PPI_Semiconductor_Manuf_Machinery,2020,M01,January,01-01-2020,0.0,112.3
660,PPI_Semiconductor_Manuf_Machinery,2019,M12,December,12-01-2019,0.0,112.3
661,PPI_Semiconductor_Manuf_Machinery,2019,M11,November,11-01-2019,0.0,112.3
662,PPI_Semiconductor_Manuf_Machinery,2019,M10,October,10-01-2019,0.0,112.3
663,PPI_Semiconductor_Manuf_Machinery,2019,M09,September,09-01-2019,0.0,112.3
664,PPI_Semiconductor_Manuf_Machinery,2019,M08,August,08-01-2019,0.0,112.3
665,PPI_Semiconductor_Manuf_Machinery,2019,M07,July,07-01-2019,0.4,112.3
666,PPI_Semiconductor_Manuf_Machinery,2019,M06,June,06-01-2019,0.4,112.3
667,PPI_Semiconductor_Manuf_Machinery,2019,M05,May,05-01-2019,0.6,112.3
668,PPI_Semiconductor_Manuf_Machinery,2019,M04,April,04-01-2019,1.8,111.8
669,PPI_Semiconductor_Manuf_Machinery,2019,M03,March,03-01-2019,1.8,111.8
670,PPI_Semiconductor_Manuf_Machinery,2019,M02,February,02-01-2019,1.6,111.6
671,PPI_Semiconductor_Manuf_Machinery,2019,M01,January,01-01-2019,0.0,109.8
672,PPI_Semiconductor_Manuf_Machinery,2018,M12,December,12-01-2018,0.0,109.8
673,PPI_Semiconductor_Manuf_Machinery,2018,M11,November,11-01-2018,0.0,109.8
674,PPI_Semiconductor_Manuf_Machinery,2018,M10,October,10-01-2018,0.0,109.8
675,PPI_Semiconductor_Manuf_Machinery,2018,M09,September,09-01-2018,0.0,109.8
676,PPI_Semiconductor_Manuf_Machinery,2018,M08,August,08-01-2018,0.0,109.8
677,PPI_Semiconductor_Manuf_Machinery,2018,M07,July,07-01-2018,0.0,109.8
678,PPI_Semiconductor_Manuf_Machinery,2018,M06,June,06-01-2018,0.5,109.8
679,PPI_Semiconductor_Manuf_Machinery,2018,M05,May,05-01-2018,0.7,109.8
680,PPI_Semiconductor_Manuf_Machinery,2018,M04,April,04-01-2018,0.9,109.8
681,PPI_Semiconductor_Manuf_Machinery,2018,M03,March,03-01-2018,0.9,109.2
682,PPI_Semiconductor_Manuf_Machinery,2018,M02,February,02-01-2018,0.9,109.0
683,PPI_Semiconductor_Manuf_Machinery,2018,M01,January,01-01-2018,0.9,108.8
684,PPI_Semiconductor_Manuf_Machinery,2015,M09,September,09-01-2015,-0.1,108.6
685,PPI_Semiconductor_Manuf_Machinery,2015,M08,August,08-01-2015,0.0,108.7
686,PPI_Semiconductor_Manuf_Machinery,2015,M07,July,07-01-2015,0.0,108.7
687,PPI_Semiconductor_Manuf_Machinery,2015,M06,June,06-01-2015,0.0,108.7
688,PPI_Semiconductor_Manuf_Machinery,2015,M05,May,05-01-2015,0.0,108.7
689,PPI_Semiconductor_Manuf_Machinery,2015,M04,April,04-01-2015,0.0,108.7
690,PPI_Semiconductor_Manuf_Machinery,2015,M03,March,03-01-2015,0.0,108.7
691,PPI_Semiconductor_Manuf_Machinery,2015,M02,February,02-01-2015,0.0,108.7
692,PPI_Semiconductor_Manuf_Machinery,2015,M01,January,01-01-2015,0.4,108.7
693,PPI_Semiconductor_Manuf_Machinery,2014,M12,December,12-01-2014,0.4,108.7
694,PPI_Semiconductor_Manuf_Machinery,2014,M11,November,11-01-2014,0.4,108.7
695,PPI_Semiconductor_Manuf_Machinery,2014,M10,October,10-01-2014,-0.3,108.3
696,PPI_Semiconductor_Manuf_Machinery,2014,M09,September,09-01-2014,-0.3,108.3
697,PPI_Semiconductor_Manuf_Machinery,2014,M08,August,08-01-2014,-0.5,108.3
698,PPI_Semiconductor_Manuf_Machinery,2014,M07,July,07-01-2014,-0.3,108.6
699,PPI_Semiconductor_Manuf_Machinery,2014,M06,June,06-01-2014,-0.3,108.6
700,PPI_Semiconductor_Manuf_Machinery,2014,M05,May,05-01-2014,-0.3,108.8
701,PPI_Semiconductor_Manuf_Machinery,2014,M04,April,04-01-2014,-0.3,108.9
702,PPI_Semiconductor_Manuf_Machinery,2014,M03,March,03-01-2014,-0.3,108.9
703,PPI_Semiconductor_Manuf_Machinery,2013,M06,June,06-01-2013,0.0,108.8
704,PPI_Semiconductor_Manuf_Machinery,2013,M05,May,05-01-2013,0.0,108.8
705,PPI_Semiconductor_Manuf_Machinery,2013,M04,April,04-01-2013,0.0,108.8
706,PPI_Semiconductor_Manuf_Machinery,2013,M03,March,03-01-2013,-3.4,108.8
707,PPI_Semiconductor_Manuf_Machinery,2013,M02,February,02-01-2013,-3.4,108.8
708,PPI_Semiconductor_Manuf_Machinery,2013,M01,January,01-01-2013,-3.4,108.8
